sid,lon,lat,date,s2,s3,ir0,ir1,ir2,ws1,ws2
530a256c,32.1638162,2.5903161,2023-03-18 12:00:00+03:00,13,19,irrigated,yes,wet_ground_ds green_crops_ds pump_manual,yes,surface_water
86281b3a,34.2504433,1.2708917,2023-03-18 12:00:00+03:00,25,45,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
ea164169,31.1659048,2.4542105,2023-03-18 12:01:00+03:00,30,35,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
4d953367,31.4282536,0.520945,2023-03-18 12:02:00+03:00,15,25,irrigated,yes,furrows_canals,no,
b1736ae9,32.1641883,2.5905568,2023-03-18 12:02:00+03:00,13,19,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
975a2e69,31.3496092,0.5652452,2023-03-18 12:03:00+03:00,20,30,irrigated,yes,green_crops_ds pump_manual,no,
77a77864,34.2981659,1.2407811,2023-03-18 12:03:00+03:00,2,7,irrigated,yes,green_crops_ds irrig_ev_struct_equip_oth,yes,tap_piped_water
831c3c76,32.1645356,2.5907335,2023-03-18 12:04:00+03:00,8,17,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
333d5751,34.2508159,1.2709384,2023-03-18 12:04:00+03:00,50,70,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
3b4faed1,31.4283826,0.521003,2023-03-18 12:05:00+03:00,5,30,irrigated,yes,furrows_canals,no,
c65dee2a,30.4598022,-0.1351451,2023-03-18 12:05:00+03:00,20,30,irrigated,yes,green_crops_ds,yes,tap_piped_water
56ca56e0,31.3492158,0.5651612,2023-03-18 12:06:00+03:00,15,25,irrigated,yes,green_crops_ds,no,
d145f244,32.1648251,2.5914831,2023-03-18 12:07:00+03:00,13,16,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
a235c8d4,34.2996649,1.2408391,2023-03-18 12:07:00+03:00,16,43,irrigated,yes,green_crops_ds,yes,tap_piped_water
58f865b5,30.4597656,-0.1351146,2023-03-18 12:07:00+03:00,50,60,irrigated,no,,yes,tap_piped_water
a35f8dd7,31.428437,0.5209044,2023-03-18 12:08:00+03:00,10,30,irrigated,yes,furrows_canals green_crops_ds,no,
8c4e2f39,30.1195667,0.510965,2023-03-18 12:08:00+03:00,30,50,both_irrigated_non-irrigated,no,,yes,surface_water
c7a1f2dc,32.164972,2.5916318,2023-03-18 12:09:00+03:00,10,16,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
58ba3a98,34.2504146,1.272561,2023-03-18 12:09:00+03:00,38,52,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
45dbe67c,34.2998887,1.2407277,2023-03-18 12:09:00+03:00,15,34,irrigated,yes,green_crops_ds,yes,tap_piped_water
43596ef6,31.428425,0.5207358,2023-03-18 12:10:00+03:00,10,25,irrigated,yes,furrows_canals,no,
ae496412,32.1649785,2.5916412,2023-03-18 12:10:00+03:00,12,16,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
fd91910d,32.1650089,2.5916563,2023-03-18 12:12:00+03:00,12,17,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
9791b409,32.1648216,2.5915885,2023-03-18 12:13:00+03:00,10,16,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
8871abbf,31.4376196,0.6037759,2023-03-18 12:15:00+03:00,9,13,irrigated,no,,no,
48ca10cf,30.1195833,0.5111767,2023-03-18 12:15:00+03:00,10,10,irrigated,no,,yes,surface_water
34e9b08f,32.0272826,2.7754326,2023-03-18 12:16:00+03:00,10,20,irrigated,yes,green_crops_ds water_lines,yes,surface_water
2daa8854,31.4373096,0.604129,2023-03-18 12:17:00+03:00,8,12,irrigated,no,,no,
d66763d3,32.0273414,2.7754299,2023-03-18 12:19:00+03:00,10,20,irrigated,yes,green_crops_ds,yes,surface_water
1859512c,31.9960385,2.6987447,2023-03-18 12:21:00+03:00,10,10,irrigated,yes,water_lines,yes,surface_water
409f9fa7,32.0275524,2.7754653,2023-03-18 12:21:00+03:00,10,20,irrigated,yes,green_crops_ds,yes,surface_water
bd08847a,34.2503411,1.2732139,2023-03-18 12:22:00+03:00,22,40,irrigated,yes,wet_ground_ds green_crops_ds water_lines,yes,surface_water
6771ed88,32.027569,2.7753697,2023-03-18 12:23:00+03:00,10,20,irrigated,yes,green_crops_ds,yes,surface_water
6ee3d8c3,32.1490734,2.5852637,2023-03-18 12:24:00+03:00,5,5,irrigated,yes,furrows_canals,yes,surface_water
0147a032,32.0276075,2.7753438,2023-03-18 12:25:00+03:00,10,20,irrigated,yes,green_crops_ds,yes,surface_water
ec84de63,34.2507836,1.2734281,2023-03-18 12:25:00+03:00,20,60,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
6aa60f72,32.1491332,2.5852834,2023-03-18 12:26:00+03:00,5,10,irrigated,yes,furrows_canals,yes,surface_water
012f067b,32.0276494,2.7753868,2023-03-18 12:27:00+03:00,10,20,irrigated,yes,green_crops_ds,yes,surface_water
41de9d61,34.2510246,1.2733845,2023-03-18 12:27:00+03:00,50,60,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
76d7922c,30.502705,-0.0960309,2023-03-18 12:27:00+03:00,30,100,irrigated,no,,yes,surface_water harvested_water
0b71c94a,30.119813,0.5124562,2023-03-18 12:27:00+03:00,10,10,irrigated,no,,no,
a9459020,32.1491527,2.5853783,2023-03-18 12:28:00+03:00,5,10,irrigated,no,,yes,surface_water
bea07d6f,32.1042417,2.9931837,2023-03-18 12:29:00+03:00,10,20,irrigated,yes,furrows_canals,yes,surface_water
7dcc2d72,34.2512397,1.2729168,2023-03-18 12:29:00+03:00,28,45,irrigated,yes,wet_ground_ds green_crops_ds water_lines,yes,surface_water
118384ed,32.1492899,2.5854078,2023-03-18 12:30:00+03:00,5,10,irrigated,yes,furrows_canals,yes,surface_water
9949a94a,32.1042997,2.9930943,2023-03-18 12:31:00+03:00,10,30,irrigated,yes,furrows_canals,yes,surface_water
a6b659d1,34.2510668,1.2725046,2023-03-18 12:31:00+03:00,14,25,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
e7d77e80,32.1042392,2.9930588,2023-03-18 12:32:00+03:00,15,25,irrigated,yes,furrows_canals,yes,surface_water
ddca6e96,32.1492834,2.585407,2023-03-18 12:32:00+03:00,5,5,irrigated,yes,furrows_canals,yes,surface_water
6c149f3b,30.5025717,-0.09651,2023-03-18 12:32:00+03:00,50,150,irrigated,yes,drip_irrigation_equip water_lines,yes,surface_water harvested_water
c66a07b8,32.1043534,2.9930317,2023-03-18 12:33:00+03:00,20,25,irrigated,yes,furrows_canals,yes,surface_water
d0c366b2,32.104486,2.9928989,2023-03-18 12:34:00+03:00,18,25,irrigated,yes,furrows_canals,yes,surface_water
69a57fc0,32.149403,2.5854503,2023-03-18 12:34:00+03:00,5,5,irrigated,no,,yes,surface_water
b377e0bd,32.1495403,2.5854248,2023-03-18 12:35:00+03:00,5,5,irrigated,yes,furrows_canals,yes,surface_water
d899fb0e,30.5021675,-0.0966498,2023-03-18 12:35:00+03:00,50,80,irrigated,yes,drip_irrigation_equip water_lines,yes,surface_water harvested_water
c6367c23,31.3141689,0.5056718,2023-03-18 12:36:00+03:00,10,20,irrigated,yes,green_crops_ds furrows_canals,yes,surface_water
b3130d5a,32.1046246,2.9927892,2023-03-18 12:36:00+03:00,7,25,irrigated,yes,furrows_canals,yes,surface_water
c7cd07dd,32.1044409,2.9928782,2023-03-18 12:37:00+03:00,10,15,irrigated,yes,furrows_canals,yes,surface_water
1c015bca,32.14954,2.58543,2023-03-18 12:37:00+03:00,5,5,irrigated,yes,furrows_canals,yes,surface_water
3d3af81a,32.1042922,2.9929503,2023-03-18 12:38:00+03:00,10,20,irrigated,yes,furrows_canals,yes,surface_water
6f91517a,30.5021871,-0.0966502,2023-03-18 12:38:00+03:00,50,50,irrigated,yes,drip_irrigation_equip water_lines,yes,harvested_water surface_water
a1f45b72,31.3139755,0.5062414,2023-03-18 12:40:00+03:00,10,25,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
d9263c2a,30.2581619,0.4941874,2023-03-18 12:40:00+03:00,10,15,both_irrigated_non-irrigated,yes,green_crops_ds,no,
b7ad6bba,34.2781822,1.3369772,2023-03-18 12:41:00+03:00,10,40,irrigated,yes,green_crops_ds,yes,surface_water
9971bb7a,30.1971911,0.4384662,2023-03-18 12:42:00+03:00,15,25,both_irrigated_non-irrigated,yes,green_crops_ds,no,
898bb69c,31.0663447,2.3661179,2023-03-18 12:43:00+03:00,10,15,irrigated,yes,wet_ground_ds furrows_canals,yes,surface_water
9a4f1d94,34.2785876,1.3362265,2023-03-18 12:43:00+03:00,30,80,irrigated,yes,green_crops_ds,yes,surface_water
acfb9650,31.066361,2.3661286,2023-03-18 12:44:00+03:00,18,25,irrigated,yes,wet_ground_ds furrows_canals green_crops_ds,yes,surface_water
f92bc2ca,31.3150517,0.506962,2023-03-18 12:45:00+03:00,10,20,irrigated,yes,green_crops_ds wet_ground_ds furrows_canals,yes,surface_water
47324d61,31.3150371,0.5069899,2023-03-18 12:46:00+03:00,20,40,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
34d11846,31.0663412,2.3661795,2023-03-18 12:46:00+03:00,10,15,irrigated,yes,green_crops_ds furrows_canals,yes,surface_water
5201264f,34.2787851,1.3357863,2023-03-18 12:46:00+03:00,30,40,irrigated,yes,green_crops_ds,yes,surface_water
19678c92,31.0666067,2.366045,2023-03-18 12:47:00+03:00,6,12,irrigated,yes,furrows_canals green_crops_ds,yes,surface_water
09878f95,30.1552492,0.4791124,2023-03-18 12:47:00+03:00,15,25,irrigated,no,,no,
ed44d7c0,31.3150161,0.5069675,2023-03-18 12:48:00+03:00,15,25,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
d54a3a4e,34.2787932,1.3356465,2023-03-18 12:48:00+03:00,10,15,irrigated,yes,green_crops_ds,yes,borehole surface_water
545b3ae1,31.0665612,2.3661398,2023-03-18 12:49:00+03:00,10,10,irrigated,yes,furrows_canals green_crops_ds,yes,surface_water
1b5e434e,30.1552533,0.4790917,2023-03-18 12:49:00+03:00,25,30,irrigated,no,,no,
10d5d9f7,34.3005761,1.3867703,2023-03-18 12:50:00+03:00,12,30,irrigated,yes,green_crops_ds,yes,surface_water
8fa913f3,30.4443198,-0.1219642,2023-03-18 12:50:00+03:00,50,80,irrigated,no,,no,
8909c1b7,30.1949074,0.4377662,2023-03-18 12:50:00+03:00,30,45,both_irrigated_non-irrigated,yes,green_crops_ds,no,
e675ab8a,31.4355698,0.6056027,2023-03-18 12:51:00+03:00,15,30,irrigated,no,,yes,harvested_water
2c774d68,31.4362507,0.6063641,2023-03-18 12:53:00+03:00,12,20,irrigated,no,,yes,harvested_water
d0a7d347,31.0665751,2.3661307,2023-03-18 12:53:00+03:00,10,15,irrigated,yes,green_crops_ds,yes,surface_water
5ea050a6,30.1954685,0.4375819,2023-03-18 12:53:00+03:00,10,22,both_irrigated_non-irrigated,yes,green_crops_ds,no,
14e03527,31.0665783,2.3661283,2023-03-18 12:54:00+03:00,10,25,irrigated,yes,green_crops_ds,yes,surface_water
1e9bb375,34.3002757,1.3867801,2023-03-18 12:54:00+03:00,10,40,irrigated,yes,green_crops_ds,yes,surface_water
850bb49d,30.5001115,-0.1017131,2023-03-18 12:54:00+03:00,30,50,irrigated,yes,green_crops_ds,yes,tap_piped_water
b3ee7f02,30.1955805,0.4379599,2023-03-18 12:55:00+03:00,13,20,both_irrigated_non-irrigated,no,,no,
4f9f0684,31.4362567,0.606365,2023-03-18 12:56:00+03:00,15,25,irrigated,no,,yes,harvested_water
26dc50fc,34.2796354,1.3363106,2023-03-18 12:58:00+03:00,15,50,irrigated,yes,green_crops_ds,yes,surface_water
f81be289,32.00785,2.5820767,2023-03-18 13:01:00+03:00,5,25,non-irrigated,yes,furrows_canals,yes,surface_water
ef830adb,34.3005216,1.3859819,2023-03-18 13:02:00+03:00,5,15,irrigated,yes,green_crops_ds,yes,surface_water
2cdd9f71,34.3007599,1.3859835,2023-03-18 13:04:00+03:00,20,50,irrigated,yes,green_crops_ds,yes,surface_water
c8cf617e,34.2790981,1.3358171,2023-03-18 13:04:00+03:00,10,30,irrigated,yes,green_crops_ds,yes,surface_water
02150f1b,32.0079323,2.5820933,2023-03-18 13:05:00+03:00,7,12,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
766b5db3,32.0079164,2.5820549,2023-03-18 13:07:00+03:00,10,25,non-irrigated,yes,furrows_canals,yes,surface_water
697e8ca7,34.278816,1.3359488,2023-03-18 13:08:00+03:00,20,40,irrigated,yes,green_crops_ds,yes,surface_water
d7b7f936,32.1607643,2.5695544,2023-03-18 13:09:00+03:00,9,12,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals pump_manual,yes,shallow_well
8a1d7355,34.3005117,1.3857283,2023-03-18 13:09:00+03:00,10,30,irrigated,yes,green_crops_ds,yes,surface_water
98a20b83,32.1606922,2.5694931,2023-03-18 13:11:00+03:00,8,13,irrigated,yes,pump_manual furrows_canals,yes,shallow_well
b90938cb,34.3003228,1.3854961,2023-03-18 13:11:00+03:00,20,40,irrigated,yes,green_crops_ds,yes,surface_water
02c42d2a,31.4190424,0.5378033,2023-03-18 13:12:00+03:00,10,15,irrigated,yes,green_crops_ds,no,
17dc475a,32.1608409,2.5696039,2023-03-18 13:13:00+03:00,12,14,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
88ebbb1d,31.4189917,0.538005,2023-03-18 13:14:00+03:00,10,15,irrigated,yes,furrows_canals green_crops_ds,yes,surface_water
b80eb4f5,34.3000367,1.3853417,2023-03-18 13:14:00+03:00,12,35,irrigated,yes,green_crops_ds,yes,surface_water
b45637f8,32.0380992,2.8501369,2023-03-18 13:15:00+03:00,38,60,irrigated,yes,sprinkler,yes,surface_water
d4ac5550,34.2504709,1.2802552,2023-03-18 13:15:00+03:00,42,70,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
6f6433f3,32.1609239,2.569627,2023-03-18 13:16:00+03:00,10,16,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,shallow_well surface_water
f5fe03be,34.2999302,1.3855158,2023-03-18 13:16:00+03:00,10,20,irrigated,yes,green_crops_ds,yes,surface_water
55947c67,30.430546,-0.1683398,2023-03-18 13:16:00+03:00,5,8,irrigated,no,,no,
39c645c7,32.1608643,2.5696015,2023-03-18 13:17:00+03:00,8,12,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,shallow_well surface_water
c79b77c6,32.16081,2.5696679,2023-03-18 13:19:00+03:00,8,11,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,shallow_well surface_water
567e2aec,32.036261,2.8504119,2023-03-18 13:19:00+03:00,20,40,irrigated,yes,sprinkler water_lines,yes,surface_water
f0913188,30.4455044,-0.0576847,2023-03-18 13:20:00+03:00,17,20,both_irrigated_non-irrigated,no,,no,
6a2a7f86,32.160779,2.5694042,2023-03-18 13:21:00+03:00,8,10,irrigated,yes,furrows_canals,yes,shallow_well surface_water
ea46a22f,34.250488,1.2799568,2023-03-18 13:22:00+03:00,12,28,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
c03b359c,32.160715,2.569738,2023-03-18 13:23:00+03:00,12,14,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals pump_manual,yes,shallow_well surface_water
703bd415,34.2508576,1.2796331,2023-03-18 13:23:00+03:00,22,40,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
0a75ffa8,30.2614781,0.475418,2023-03-18 13:24:00+03:00,10,15,both_irrigated_non-irrigated,yes,green_crops_ds,no,
3be58365,32.1239108,2.5785034,2023-03-18 13:25:00+03:00,5,5,irrigated,no,,yes,surface_water
4714b5f8,34.2511683,1.2796767,2023-03-18 13:25:00+03:00,40,70,irrigated,yes,wet_ground_ds green_crops_ds water_lines,yes,surface_water
be66cf4d,32.123875,2.578505,2023-03-18 13:26:00+03:00,5,5,irrigated,no,,yes,surface_water
9d2940d6,34.2519012,1.2798236,2023-03-18 13:27:00+03:00,40,80,irrigated,yes,green_crops_ds wet_ground_ds water_lines,yes,surface_water
156202c4,30.1947348,0.4192191,2023-03-18 13:27:00+03:00,35,45,both_irrigated_non-irrigated,yes,wet_ground_ds green_crops_ds,no,
66ce01ae,32.1224148,2.5782462,2023-03-18 13:28:00+03:00,5,5,irrigated,no,,yes,surface_water
adddbf06,32.1224113,2.5782416,2023-03-18 13:29:00+03:00,5,5,irrigated,no,,yes,surface_water
90ac9511,31.1818462,2.5533338,2023-03-18 13:30:00+03:00,5,8,irrigated,yes,irrig_ev_struct_equip_oth,yes,surface_water
cab03975,30.4573609,-0.1848336,2023-03-18 13:32:00+03:00,28,80,irrigated,no,,yes,surface_water
cddd701b,31.3830167,0.6055483,2023-03-18 13:33:00+03:00,18,28,irrigated,yes,green_crops_ds,no,
be2faa30,32.0158189,2.676193,2023-03-18 13:37:00+03:00,6,6,irrigated,yes,green_crops_ds,yes,surface_water
230cdf75,32.0158576,2.6762482,2023-03-18 13:39:00+03:00,6,6,irrigated,no,,yes,surface_water
23662e0a,31.115279,2.3798549,2023-03-18 13:39:00+03:00,8,18,irrigated,yes,irrig_ev_struct_equip_oth,yes,surface_water
0bf8ce55,32.0160112,2.6762234,2023-03-18 13:40:00+03:00,5,10,irrigated,yes,green_crops_ds irrig_ev_struct_equip_oth,yes,surface_water shallow_well
e530087f,30.4579568,-0.1836726,2023-03-18 13:41:00+03:00,10,15,irrigated,no,,yes,tap_piped_water
cb7528af,32.0160839,2.6761646,2023-03-18 13:42:00+03:00,6,10,irrigated,yes,green_crops_ds,yes,surface_water shallow_well
2db1f64b,31.1152344,2.379769,2023-03-18 13:44:00+03:00,5,15,irrigated,yes,irrig_ev_struct_equip_oth,yes,surface_water
617de09b,30.4580482,-0.1838222,2023-03-18 13:45:00+03:00,5,7,irrigated,no,,yes,tap_piped_water
59e72b41,30.4750873,-0.0970809,2023-03-18 13:46:00+03:00,10,20,irrigated,no,,yes,tap_piped_water
416ec335,31.1151315,2.3799054,2023-03-18 13:47:00+03:00,3.5,6.5,irrigated,yes,wet_ground_ds irrig_ev_struct_equip_oth,yes,surface_water
8da9fdd7,32.1493983,2.6360016,2023-03-18 13:48:00+03:00,20,45,irrigated,yes,green_crops_ds,yes,surface_water
e81e6dba,31.2991641,0.5488267,2023-03-18 13:49:00+03:00,25,48,irrigated,no,,no,
20d5a02a,30.1870497,0.454947,2023-03-18 13:50:00+03:00,9,16,both_irrigated_non-irrigated,yes,green_crops_ds,no,
abc77c86,31.2985805,0.5495238,2023-03-18 13:51:00+03:00,25,35,irrigated,yes,green_crops_ds,yes,surface_water
e237ac13,30.4741137,-0.0973722,2023-03-18 13:52:00+03:00,20,20,irrigated,no,,yes,tap_piped_water
d87ff34e,31.2987911,0.5496459,2023-03-18 13:53:00+03:00,25,40,irrigated,yes,green_crops_ds pump_manual,yes,surface_water
98f1c528,30.4736201,-0.0968609,2023-03-18 13:55:00+03:00,30,70,irrigated,yes,green_crops_ds,yes,tap_piped_water
93861590,31.1711448,2.4723956,2023-03-18 13:56:00+03:00,10,25,irrigated,yes,green_crops_ds,yes,surface_water
a95f6ee0,30.1881505,0.456736,2023-03-18 13:56:00+03:00,14,20,both_irrigated_non-irrigated,no,,no,
eaec1d10,31.1711815,2.4724279,2023-03-18 13:58:00+03:00,12,26,irrigated,yes,green_crops_ds,yes,surface_water
4a0e5317,31.1711814,2.4723968,2023-03-18 14:00:00+03:00,20,25,irrigated,yes,green_crops_ds,yes,surface_water
8b2d2ea4,32.1870665,2.5834928,2023-03-18 14:01:00+03:00,12,13,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water shallow_well
bb10f905,30.1907043,0.4576674,2023-03-18 14:01:00+03:00,6,14,both_irrigated_non-irrigated,yes,green_crops_ds,no,
51318371,32.1237117,2.5784433,2023-03-18 14:03:00+03:00,5,5,irrigated,no,,yes,surface_water
e2273878,32.1251466,2.5787717,2023-03-18 14:04:00+03:00,5,5,irrigated,no,,yes,surface_water
10e57f69,32.1251569,2.5787741,2023-03-18 14:05:00+03:00,5,5,irrigated,yes,furrows_canals,yes,surface_water
a23cb77d,30.140865,0.4901817,2023-03-18 14:05:00+03:00,40,70,irrigated,no,,no,
6d0bdc28,31.3843846,0.6085846,2023-03-18 14:06:00+03:00,14,25,irrigated,no,,yes,surface_water
c9b80c21,32.1267075,2.5790898,2023-03-18 14:07:00+03:00,5,5,irrigated,no,,yes,surface_water
1149d2f4,30.1408596,0.4901701,2023-03-18 14:10:00+03:00,25,50,irrigated,no,,no,
ebc3527b,30.14105,0.49005,2023-03-18 14:13:00+03:00,20,25,irrigated,no,,no,
62512dae,32.0042943,2.6193819,2023-03-18 14:19:00+03:00,10,15,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
aba8dc76,32.0042987,2.6192907,2023-03-18 14:21:00+03:00,5,35,irrigated,yes,wet_ground_ds,yes,surface_water
fb2653a1,32.0041897,2.6192697,2023-03-18 14:23:00+03:00,5,20,irrigated,yes,green_crops_ds furrows_canals,yes,surface_water
31075663,31.0593433,2.3781333,2023-03-18 14:23:00+03:00,8,10,irrigated,yes,green_crops_ds furrows_canals,yes,surface_water
d0b3a8ea,34.2543572,1.3570951,2023-03-18 14:24:00+03:00,50,70,irrigated,yes,green_crops_ds,yes,surface_water
f982c69d,34.2543617,1.3571133,2023-03-18 14:25:00+03:00,50,60,irrigated,yes,green_crops_ds,yes,surface_water
fb04d5fd,30.1523937,0.4962216,2023-03-18 14:25:00+03:00,18,30,irrigated,no,,no,
70f87827,34.2545413,1.3579719,2023-03-18 14:27:00+03:00,50,70,irrigated,yes,green_crops_ds,yes,surface_water
d8c3ad3a,30.1523261,0.4960957,2023-03-18 14:27:00+03:00,20,25,irrigated,no,,no,
6a9445ab,34.2549494,1.3578714,2023-03-18 14:29:00+03:00,30,45,irrigated,yes,green_crops_ds,yes,surface_water
b662ec22,32.0270909,2.660098,2023-03-18 14:30:00+03:00,10,10,irrigated,yes,green_crops_ds,yes,surface_water
d2998ceb,34.2553216,1.3578283,2023-03-18 14:31:00+03:00,10,30,irrigated,yes,green_crops_ds,yes,surface_water
bbedfaf3,30.1527367,0.4962633,2023-03-18 14:31:00+03:00,27,30,irrigated,no,,yes,surface_water
19cafe30,32.0270915,2.6596312,2023-03-18 14:32:00+03:00,8,8,irrigated,yes,green_crops_ds,yes,surface_water
34a77c50,32.0271045,2.6595661,2023-03-18 14:33:00+03:00,6,6,both_irrigated_non-irrigated,yes,green_crops_ds,yes,surface_water
52132f6e,34.255315,1.3578183,2023-03-18 14:33:00+03:00,40,60,,yes,green_crops_ds,yes,surface_water
5f1c34a8,32.0271678,2.6593392,2023-03-18 14:35:00+03:00,10,10,both_irrigated_non-irrigated,yes,green_crops_ds,yes,surface_water
81f9a9bf,34.255865,1.3578482,2023-03-18 14:35:00+03:00,40,65,irrigated,yes,green_crops_ds,yes,surface_water
365a09c6,34.2560494,1.3576321,2023-03-18 14:36:00+03:00,20,35,,yes,green_crops_ds,yes,surface_water
bd539860,32.0271961,2.6592417,2023-03-18 14:37:00+03:00,8,8,irrigated,yes,green_crops_ds,yes,surface_water
f6d66e88,32.0271324,2.659121,2023-03-18 14:39:00+03:00,8,8,irrigated,yes,green_crops_ds,yes,surface_water
0dd3179a,32.0271568,2.6591628,2023-03-18 14:40:00+03:00,10,10,both_irrigated_non-irrigated,yes,green_crops_ds,yes,surface_water
dc7abc01,30.2676141,0.4471001,2023-03-18 14:41:00+03:00,25,30,both_irrigated_non-irrigated,yes,green_crops_ds,no,
5a0fd91d,31.337837,0.4976653,2023-03-18 14:42:00+03:00,20,40,irrigated,yes,green_crops_ds furrows_canals,yes,surface_water
99ca25cf,31.4532662,0.5490094,2023-03-18 14:43:00+03:00,10,30,irrigated,yes,water_lines,no,
24055e45,30.205379,0.456659,2023-03-18 14:43:00+03:00,4,7,both_irrigated_non-irrigated,yes,green_crops_ds,no,
774e9006,31.3378869,0.4977,2023-03-18 14:44:00+03:00,15,30,irrigated,yes,green_crops_ds furrows_canals wet_ground_ds,yes,surface_water
9e03dbbd,31.2992194,0.5507291,2023-03-18 14:44:00+03:00,20,35,irrigated,yes,green_crops_ds,yes,surface_water
9f334ced,30.2676442,0.4472313,2023-03-18 14:44:00+03:00,25,50,both_irrigated_non-irrigated,yes,green_crops_ds,no,
